Gene name	Ensembl ID	Gene description	Canonical RBD	Pfam ID	Protein Domains	Pfam Description	Excitatory Expression	Inhibitory Expression	Astrocyte Expression	Microglia Expression	Oligodendrocyte Expression	Amygdala expression	Basal ganglia expression	Cerebellum expression	Cortex expression	Hippocampus expression	Hypothalamus expression	Non-brain expression	Accelerated dorsal expression (D2)	NPC expression (D15)	Neural rosette expression (D21)	Neuron expression (D77)	CBC protein expression	MD protein expression	STR protein expression	AMY protein expression	HIP protein expression	V1C protein expression	DFC protein expression	LOEUF	Synapse localization	Autism susceptibility
PHF5A	ENSG00000100410	PHD finger protein 5A [Source:HGNC Symbol;Acc:HGNC:18000]	0	PF03660	PHF5	PHF5-like protein	0.00282290842857143	0	0	0	0	4.11649784050175	4.24685648440329	5.08484664661307	4.28141635926256	4.16948411059584	4.46710989512673	5.32299889846857	4.44773689125471	3.77664198460341	3.88952997869155	2.39422816337774	8.52636760780339	7.60551890024657	7.78329183135969	7.79190305475003	7.73641221530076	7.85001521580342	7.88492058047279	0.455	0	0
PHRF1	ENSG00000070047|ENSG00000274780	PHD and ring finger domains 1 [Source:HGNC Symbol;Acc:HGNC:24351]	0	PF13639|PF00628	zf-RING_2|PHD	Ring finger domain|PHD-finger	0.144718819464286	0.0792846581111111	0.0178644727666667	0	0	3.39307566887874	3.57315636049938	5.53694342734006	3.87886264106876	3.53376267054709	3.69770710893266	4.9309170719782	2.54122634634032	2.50043102295287	2.66248269570437	1.46126895606575	8.67214299607032	8.34645771258824	8.28124659342509	8.25278758291242	8.34648842396567	8.46447011550768	8.401113241522	0.384	0	1
PIN4	ENSG00000102309	peptidylprolyl cis/trans isomerase, NIMA-interacting 4 [Source:HGNC Symbol;Acc:HGNC:8992]	0	PF13616	Rotamase_3	PPIC-type PPIASE domain	2.09430996517857	1.17202182648148	0.727053866666667	0.5788434	0.636765325	2.88259414361629	2.85656845262725	3.33108389848084	3.04144100622547	2.77596497718246	3.05346935851219	3.19983721484864	1.78015943372112	1.51411920488114	1.86526165953255	1.45127541194795	7.34395708907615	7.56929708326904	7.36510927263914	7.46421990437599	7.52569950276162	7.28311864463202	7.50466688661132	0.727	0	0
PINX1	ENSG00000254093	PIN2/TERF1 interacting, telomerase inhibitor 1 [Source:HGNC Symbol;Acc:HGNC:30046]	1	PF01585	NA	NA	0.538686254971429	0.0714372254814815	0	0	0	2.02815891587428	2.2518917512866	3.43005038096293	2.44487905641556	2.15336435514917	2.38573749105371	3.2775771655652	1.8988458099803	0.862478613354538	1.096440748174	0.478777266596297	8.67214299607032	8.34645771258824	8.28124659342509	8.25278758291242	8.34648842396567	8.46447011550768	8.401113241522	1.757	0	0
PLRG1	ENSG00000171566	pleiotropic regulator 1 [Source:HGNC Symbol;Acc:HGNC:9089]	1	PF00400	WD40	WD domain, G-beta repeat	2.099654835	0.794840254925926	0.00447974233333333	0	0	4.07849882761134	4.53943491341444	5.28756833368568	4.45601757580779	4.12352549537722	4.43478833288414	4.92261651179775	2.990164816861	2.64007147234556	2.88094867942678	2.21342165082218	8.67214299607032	8.34645771258824	8.28124659342509	8.25278758291242	8.34648842396567	8.46447011550768	8.401113241522	0.231	0	0
PNN	ENSG00000100941	pinin, desmosome associated protein [Source:HGNC Symbol;Acc:HGNC:9162]	0	PF04697|PF04696	NA	NA	6.96855270714286	6.51097657037037	2.46732356666667	1.2284219	1.2217356	5.27399322790603	5.50408802234169	7.31464668294402	5.5274770060604	5.43379405875492	5.64466675663974	6.98868468677217	3.99558705962111	3.49140807602819	3.71022723269962	3.32398062520688	7.74386363424415	6.68091362858475	6.71725748026249	6.60783798555334	6.83935705575827	6.9215196238002	6.98339743511693	0.44	0	0
PNO1	ENSG00000115946	partner of NOB1 homolog [Source:HGNC Symbol;Acc:HGNC:32790]	1	PF00013	KH_1	KH domain	0.138575146946429	0.0297947282740741	0	0	0	2.79046970736972	3.33243297200785	3.36048578371574	3.10187190869558	3.40534572407975	3.11194606501221	4.02766718590238	2.93540299961287	1.56414823045203	1.87377492067312	1.20081249319229	8.67214299607032	8.34645771258824	8.28124659342509	8.25278758291242	8.34648842396567	8.46447011550768	8.401113241522	0.673	0	0
PNPT1	ENSG00000138035	polyribonucleotide nucleotidyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:23166]	1	PF03726|PF00575|PF03725|PF01138|PF00013	PNPase|S1|RNase_PH_C|RNase_PH|KH_1	Polyribonucleotide nucleotidyltransferase, RNA binding domain|S1 RNA binding domain|3' exoribonuclease family, domain 2|3' exoribonuclease family, domain 1|KH domain	5.84918306875	4.57571508018519	0.758296733333333	0.17166963	3.57534985	3.19587984829941	3.46500472593064	4.31510607691525	3.36469988807214	3.43549391845102	3.73250800058618	3.93098328427664	2.43933621737121	1.83022266660442	1.85409245139555	1.26761416233973	8.34099548808289	8.12072732988955	8.10965005297306	7.43751046069949	8.04544810444907	8.07961498315606	7.71606813636084	0.475	0	0
POLDIP3	ENSG00000100227	DNA polymerase delta interacting protein 3 [Source:HGNC Symbol;Acc:HGNC:23782]	1	PF00076	RRM_1	RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain)	1.81187856571429	1.10519573296296	0.649490016666667	0.026247788	0.482386885	4.77917565703236	4.95683263592727	6.28906995143273	5.14825488583683	4.77147362287765	4.98819840523863	6.00856756231983	3.51497709244214	3.58137100205148	3.5454663877836	2.81683910579068	7.51170570595337	6.9553176992037	6.95615612179393	6.95511861297852	6.95615612179393	6.95615612179393	6.95615612179393	0.523	0	0
POLR2A	ENSG00000181222	RNA polymerase II subunit A [Source:HGNC Symbol;Acc:HGNC:9187]	0	PF04992|PF00623|PF04998|PF05001|PF04983|PF04990|PF05000|PF04997	RNA_pol_Rpb1_6|RNA_pol_Rpb1_2|RNA_pol_Rpb1_5|RNA_pol_Rpb1_R|RNA_pol_Rpb1_3|RNA_pol_Rpb1_7|RNA_pol_Rpb1_4|RNA_pol_Rpb1_1	RNA polymerase Rpb1, domain 6|RNA polymerase Rpb1, domain 2|RNA polymerase Rpb1, domain 5|RNA polymerase Rpb1 C-terminal repeat|RNA polymerase Rpb1, domain 3|RNA polymerase Rpb1, domain 7|RNA polymerase Rpb1, domain 4|RNA polymerase Rpb1, domain 1	1.99256699339286	1.06569573537037	0.192716836666667	0.0059857904	0.191382977	4.49647513257579	4.8298292686325	6.78114329303658	5.50698269762976	4.64239544313081	4.89219185224394	6.32319710823933	2.46492463582743	2.5136762297263	1.76069076633257	1.38773691484709	8.30302171278063	6.98288223524186	6.9841076352919	7.08838482381483	7.15372626964827	7.15564590525908	7.10281217592151	0.159	0	1
POLR2B	ENSG00000047315	RNA polymerase II subunit B [Source:HGNC Symbol;Acc:HGNC:9188]	0	PF04567|PF00562|PF04560|PF04561|PF04566|PF04563|PF04565	RNA_pol_Rpb2_5|RNA_pol_Rpb2_6|RNA_pol_Rpb2_7|RNA_pol_Rpb2_2|RNA_pol_Rpb2_4|RNA_pol_Rpb2_1|RNA_pol_Rpb2_3	RNA polymerase Rpb2, domain 5|RNA polymerase Rpb2, domain 6|RNA polymerase Rpb2, domain 7|RNA polymerase Rpb2, domain 2|RNA polymerase Rpb2, domain 4|RNA polymerase beta subunit|RNA polymerase Rpb2, domain 3	4.34891872857143	3.07486288962963	0.535240126666667	0.21588968	0.443466475	3.93163578580566	4.19087556467201	6.10946712766847	4.75346013119546	4.04574000674682	4.42785419847042	5.74922048760126	3.87703899720361	3.59423817776378	3.93189076041749	3.03641131421559	9.18360974479267	8.21528310151196	8.03067245529772	8.09524032218687	8.13310714763615	8.48135621544314	8.20275971871666	0.344	0	0
POLRMT	ENSG00000099821	RNA polymerase mitochondrial [Source:HGNC Symbol;Acc:HGNC:9200]	0	PF14700|PF00940	RPOL_N|RNA_pol	DNA-directed RNA polymerase N-terminal|DNA-dependent RNA polymerase	0.220973122571429	0.124460332462963	0	0	0	3.99051926406491	4.24595955068197	5.5709501226488	4.80168637482453	4.2767050894963	4.25460160113908	5.09717674305139	2.71166804696392	2.28866930546881	2.09997493087037	1.20741009961434	8.67214299607032	8.34645771258824	8.28124659342509	8.25278758291242	8.34648842396567	8.46447011550768	8.401113241522	0.943	0	0
POP1	ENSG00000104356	POP1 homolog, ribonuclease P/MRP subunit [Source:HGNC Symbol;Acc:HGNC:30129]	0	PF06978|PF08170	NA	NA	1.20931898892857	0.432424883537037	0	0	0	1.14797090204171	1.22594120484107	3.10127523593763	1.56475860939904	1.14491433670456	1.41006426297837	1.89472853167873	1.52271263923573	0.737791497992342	1.25988571040612	0.554044683570939	8.67214299607032	8.34645771258824	8.28124659342509	8.25278758291242	8.34648842396567	8.46447011550768	8.401113241522	0.758	0	0
POP4	ENSG00000105171	POP4 homolog, ribonuclease P/MRP subunit [Source:HGNC Symbol;Acc:HGNC:30081]	0	PF01868	UPF0086	Domain of unknown function UPF0086	0.0783952554375	0	0	0	0	2.6843272849388	2.91928573005181	3.532223436744	3.15587063929305	2.69918735934211	2.9495573436397	3.44454118329264	1.15648484721564	0.83522132448845	1.10637788982224	0.737413635188913	8.67214299607032	8.34645771258824	8.28124659342509	8.25278758291242	8.34648842396567	8.46447011550768	8.401113241522	1.209	0	0
POP7	ENSG00000172336	POP7 homolog, ribonuclease P/MRP subunit [Source:HGNC Symbol;Acc:HGNC:19949]	0	PF12328	Rpp20	Rpp20 subunit of nuclear RNase MRP and P	0.218140358723214	0.0616363454444444	0	0	0	4.79979189880804	5.01807997240578	6.23919084168727	5.78495410056188	4.79888000741126	5.1668760924852	5.29484862157613	4.16031937628461	3.05538559784464	3.39230943956993	2.65169398624188	8.67214299607032	8.34645771258824	8.28124659342509	8.25278758291242	8.34648842396567	8.46447011550768	8.401113241522	1.783	0	0
PPAN	ENSG00000130810	peter pan homolog (Drosophila) [Source:HGNC Symbol;Acc:HGNC:9227]	1	PF04427	Brix	Brix domain	0	0	0	0	0	3.39397351019748	3.69290697510181	5.04121888453693	4.21899809809662	3.63328007403061	3.8028549467546	4.92888666331647	0.80648051431532	0.469077964725098	0.549757505517786	0.354965389406205	8.67214299607032	8.34645771258824	8.28124659342509	8.25278758291242	8.34648842396567	8.46447011550768	8.401113241522	1.163	0	0
PPIE	ENSG00000084072	peptidylprolyl isomerase E [Source:HGNC Symbol;Acc:HGNC:9258]	1	PF00160|PF00076	Pro_isomerase|RRM_1	Cyclophilin type peptidyl-prolyl cis-trans isomerase/CLD|RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain)	0.49427803975	0.290581344777778	0.0176338466666667	0	0	2.75535336400451	2.79437843377694	3.71998836460703	3.17306985248516	2.71501474991089	3.01137218866805	3.91868199477796	1.34831669227992	1.53420164731529	1.52296118872885	0.988231002468053	8.67214299607032	8.34645771258824	8.28124659342509	8.25278758291242	8.34648842396567	8.46447011550768	8.401113241522	0.445	0	0
PPIL4	ENSG00000131013	peptidylprolyl isomerase like 4 [Source:HGNC Symbol;Acc:HGNC:15702]	1	PF00160|PF00076	Pro_isomerase|RRM_1	Cyclophilin type peptidyl-prolyl cis-trans isomerase/CLD|RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain)	4.03525316875	2.13680109203704	0.355292563333333	0	0.1431591915	3.37709458945477	3.49554103670325	4.05919085362509	3.28739102672276	3.34491653278824	3.74025839174447	4.68207883114293	2.87970642010927	2.88616360573408	3.10091681988748	2.50278150456929	8.67214299607032	8.34645771258824	8.28124659342509	8.25278758291242	8.34648842396567	8.46447011550768	8.401113241522	0.887	0	0
PPP1R10	ENSG00000204569|ENSG00000206489|ENSG00000227804|ENSG00000230995|ENSG00000231737|ENSG00000235291|ENSG00000238104	protein phosphatase 1 regulatory subunit 10 [Source:HGNC Symbol;Acc:HGNC:9284]	1	PF00642|PF08711	zf-CCCH|Med26	Zinc finger C-x8-C-x5-C-x3-H type (and similar)|TFIIS helical bundle-like domain	1.60940525	0.889213856777778	0.290186293333333	0	0.043743455	3.98022642240988	4.10566550788996	5.57515346814577	4.53524426695836	3.9408902662165	4.30607992242581	5.266692856157	2.5154832498712	2.21892995672783	2.39588531982046	2.12183794261203	8.67214299607032	8.34645771258824	8.28124659342509	8.25278758291242	8.34648842396567	8.46447011550768	8.401113241522	0.154	0	0
PPRC1	ENSG00000148840	peroxisome proliferator-activated receptor gamma, coactivator-related 1 [Source:HGNC Symbol;Acc:HGNC:30025]	1	PF00076	RRM_1	RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain)	0.0791454590357143	0.0144292483703704	0	0	0	2.29448841920133	2.48839932136008	3.91217080294995	2.93741596010294	2.35665936886136	2.78389662496884	4.44064662252151	2.64813699985634	1.61537621689406	1.54425055443127	1.0914393036099	8.67214299607032	8.34645771258824	8.28124659342509	8.25278758291242	8.34648842396567	8.46447011550768	8.401113241522	0.152	0	0
PQBP1	ENSG00000102103	polyglutamine binding protein 1 [Source:HGNC Symbol;Acc:HGNC:9330]	0	PF00397	WW	WW domain	1.25997856232143	0.709117763148148	0.375459026666667	0.21633628	0.32978283	4.96778189928271	5.09311010883225	6.65113925508621	5.46238938828556	4.98223153925593	5.40712157507271	5.90875527562808	3.05476523646583	2.40343989153137	2.83104811769066	1.9808517287416	7.30898312363512	7.01908791373404	7.02078235607859	7.01962748403379	7.02078235607859	7.02078235607859	7.02078235607859	0.499	0	0
PRDX1	ENSG00000117450	peroxiredoxin 1 [Source:HGNC Symbol;Acc:HGNC:9352]	0	PF10417|PF00578	1-cysPrx_C|AhpC-TSA	C-terminal domain of 1-Cys peroxiredoxin|AhpC/TSA family	1.98204228607143	1.10687222175926	2.41671696666667	0	1.08490655	7.85976460539223	7.71127463104986	7.7390784961025	7.77573536925904	7.4343613460671	8.26465840188048	8.14759162733755	7.43187003532993	6.3026870399326	6.2124526901618	4.88643471259069	10.5483251200009	10.7132324343653	10.5413150150364	10.5859556079843	10.586664422347	10.5947942201956	10.522412543512	1.905	0	0
PRKDC	ENSG00000253729	protein kinase, DNA-activated, catalytic polypeptide [Source:HGNC Symbol;Acc:HGNC:9413]	0	PF02259|PF08163|PF02260|PF00454	FAT|FATC|PI3_PI4_kinase	FAT domain|FATC domain|Phosphatidylinositol 3- and 4-kinase	6.34042555714286	6.10221748148148	2.5501161	0.9180605	3.0450892	2.87949797186965	3.15197000124802	4.36809432878318	3.71424551766612	2.89785997361841	3.12939842793186	4.44995088270221	4.27195095090363	4.01885376400807	3.8515907491465	1.99988815031601	10.0855816539288	9.49836418734574	9.50408328645963	9.41358680570417	9.56280117629779	9.77071347115477	9.64808816502216	0.052	0	1
PRKRA	ENSG00000180228	protein activator of interferon induced protein kinase EIF2AK2 [Source:HGNC Symbol;Acc:HGNC:9438]	1	PF16482|PF00035	Staufen_C|dsrm	Staufen C-terminal domain|Double-stranded RNA binding motif	2.61186029053571	1.52382045685185	0	0	0.0015263158	4.37009451603714	4.39304202328989	5.36660897603129	4.55482211967586	4.33755411380142	4.66565995416103	5.28626018228685	2.40674159518517	2.66967766720727	2.70518553363174	2.2179056087414	9.26709746207367	9.27117109299191	8.59652282595115	9.19872556649261	9.15178642230368	9.36438783590072	9.34392127092049	0.558	0	0
PRPF19	ENSG00000110107	pre-mRNA processing factor 19 [Source:HGNC Symbol;Acc:HGNC:17896]	1	PF00400|PF04564|PF08606	WD40|U-box|Prp19	WD domain, G-beta repeat|U-box domain|Prp19/Pso4-like	1.14792066428571	0.80633089462963	0	0	0	5.69327506788559	5.87266503143884	7.50071044793511	7.07665528869566	5.71676871323216	6.56999835214673	6.46769194618209	4.04593802999622	3.34901291247747	3.97338305317071	2.44851301561614	9.38731214985127	8.64866001082186	8.76236974718986	8.86222533019013	8.87003367332921	9.0640856880511	8.98470247427494	0.106	0	1
PRPF3	ENSG00000117360	pre-mRNA processing factor 3 [Source:HGNC Symbol;Acc:HGNC:17348]	1	PF01480|PF08572|PF06544	PWI|DUF1115	PWI domain|Protein of unknown function (DUF1115)	1.53745991053571	0.590463620555556	0.9214092	0.07316163	0.27490165	3.4466095807203	3.65715407124654	5.51562257713659	3.75580625972743	3.4450274305852	3.61660471267076	5.00818208224212	2.44742554616376	2.14818147228349	2.36853646553635	1.64262397837014	7.55201367571727	7.26858058844473	7.27237268300041	7.27175730185548	7.27237268300041	7.27237268300041	7.29616097099529	0.068	0	0
PRPF31	ENSG00000105618|ENSG00000274144|ENSG00000274651|ENSG00000274894|ENSG00000275117|ENSG00000275885|ENSG00000276421|ENSG00000277154|ENSG00000277707|ENSG00000277953	pre-mRNA processing factor 31 [Source:HGNC Symbol;Acc:HGNC:15446]	1	PF09785|PF01798	Nop	snoRNA binding domain, fibrillarin	0.359037812875	0.148970364855556	0.00351190466666667	0	0	4.75552855751322	4.87478959013829	6.13125095286486	5.18485551191232	4.84844767832581	5.04807485011949	5.87852427207598	3.44538277592883	2.8826268683077	3.52187191242129	2.20670348911785	8.0265956204853	7.26170542148094	7.27151934086337	7.48260105719132	7.33802011864935	7.5377447925494	7.4171951573436	0.302	0	0
PRPF38A	ENSG00000134748	pre-mRNA processing factor 38A [Source:HGNC Symbol;Acc:HGNC:25930]	0	PF03371|PF12871	NA	NA	0.13828607095	0.0169681062759259	0	0	0	3.70834176279121	3.72034961308262	4.99433985848869	3.80355770227201	3.57584477086223	3.7766198962338	4.42650630202183	2.29471078225979	2.13344613691078	2.31277820528559	1.55450800669245	8.67214299607032	8.34645771258824	8.28124659342509	8.25278758291242	8.34648842396567	8.46447011550768	8.401113241522	0.408	0	0
PRPF38B	ENSG00000134186	pre-mRNA processing factor 38B [Source:HGNC Symbol;Acc:HGNC:25512]	0	PF03371	NA	NA	3.76928226892857	2.18274981425926	0.407748801333333	2.5591815	0.279799155	3.76757005595174	3.88168419442555	6.45734393903954	3.86187598396708	3.86901263853985	4.00868408253481	5.11468351685978	2.37882286044677	1.93940486424548	2.00435707580125	1.49110216490703	8.67214299607032	8.34645771258824	8.28124659342509	8.25278758291242	8.34648842396567	8.46447011550768	8.401113241522	0.379	0	0
PRPF4	ENSG00000136875	pre-mRNA processing factor 4 [Source:HGNC Symbol;Acc:HGNC:17349]	1	PF00400|PF08799	WD40|PRP4	WD domain, G-beta repeat|pre-mRNA processing factor 4 (PRP4) like	0.0956433296160714	0.00944801262962963	0	0	0	2.86038878296828	3.05494829901127	4.39019303675101	3.62544584683384	2.89861468825028	3.2957920724466	4.31373199003214	2.99110022894289	2.52052822058665	2.86087943131155	1.98843413248887	7.70804985273783	7.07723634970484	7.08214860694866	7.0791559370016	7.08214860694866	7.14448868694047	7.08214860694866	0.227	0	0
PRPF40A	ENSG00000196504	pre-mRNA processing factor 40 homolog A [Source:HGNC Symbol;Acc:HGNC:16463]	0	PF01846|PF00397	FF|WW	FF domain|WW domain	5.53316738035714	2.93722780185185	0.91870463	0.059590746	0.676329975	3.03336485204637	3.12162800170577	4.37556079316946	3.16404607968325	3.07167687375186	3.32189202706049	4.64217013712042	3.68804406900292	3.25921477707754	3.29419323588811	2.14486538192298	7.5292400024268	7.34429213449113	7.34762909642088	7.348002372082	7.34762909642088	7.34762909642088	7.34762909642088	0.4	0	0
PRPF4B	ENSG00000112739	pre-mRNA processing factor 4B [Source:HGNC Symbol;Acc:HGNC:17346]	0	PF00069	Pkinase	Protein kinase domain	6.01962235	5.76330138333333	2.59208283333333	1.8514057	2.08667735	3.25100552050691	3.53726500097168	5.49721315837685	3.63197732023875	3.39187217961081	3.64107198890297	5.19193764582277	3.15984794702847	2.44005578260762	2.71399691525448	2.10907582199209	7.24995398956398	7.11574973577647	7.11617911673758	7.11679783412969	7.11617911673758	7.11617911673758	7.11617911673758	0.17	0	0
PRPF6	ENSG00000101161	pre-mRNA processing factor 6 [Source:HGNC Symbol;Acc:HGNC:15860]	0	PF14559|PF06424|PF13181	TPR_19|TPR_8	Tetratricopeptide repeat	1.63345714892857	1.50770548962963	0.855063606666667	0.016767317	0.173103085	5.09682266090783	5.33926211847597	7.36455492375465	5.70073932369162	5.04580988868006	5.41420658328895	6.29787187643969	4.08407666673361	3.84340795337106	4.05842167038377	3.25353445943368	8.21717627630582	7.24597422470851	7.34866042018259	7.43175182051608	7.4676255449886	7.80012883209563	7.48040477152595	0.441	0	0
PRPF8	ENSG00000174231|ENSG00000274442	pre-mRNA processing factor 8 [Source:HGNC Symbol;Acc:HGNC:17340]	1	PF08084|PF08082|PF10596|PF10597|PF12134|PF08083|PF01398|PF10598	PROCT|PRO8NT|U6-snRNA_bdg|U5_2-snRNA_bdg|PRP8_domainIV|PROCN|JAB|RRM_4	PROCT (NUC072) domain|PRO8NT (NUC069), PrP8 N-terminal domain|U6-snRNA interacting domain of PrP8|U5-snRNA binding site 2 of PrP8|PRP8 domain IV core|PROCN (NUC071) domain|JAB1/Mov34/MPN/PAD-1 ubiquitin protease|RNA recognition motif of the spliceosomal PrP8	3.78900659464286	3.47844347222222	0.478286573333333	0.07330373	0.115544255	4.75378635916132	5.00899102343521	7.23029429353288	5.71230137899701	4.72731058286584	5.18135702798529	6.79167083620465	3.86332023021533	3.82684054111786	3.5402580639016	2.67025581291714	9.49873568052331	8.57785025923826	8.58245614803169	8.32071178810452	8.61774166156901	8.98400904580219	8.77192312748852	0.178	0	1
PRR3	ENSG00000204576|ENSG00000206491|ENSG00000223766|ENSG00000223887|ENSG00000228186|ENSG00000229202|ENSG00000233564	proline rich 3 [Source:HGNC Symbol;Acc:HGNC:21149]	1	PF00642	zf-CCCH	Zinc finger C-x8-C-x5-C-x3-H type (and similar)	0.740725959455357	0.125041255759259	0	0	0	3.55703015781963	3.34254407882432	5.09491797906495	4.14752650577118	3.71761610961395	4.13551024457878	3.95187682704341	0.950967832747965	1.59824138613813	1.86068048845096	1.38829525545506	8.67214299607032	8.34645771258824	8.28124659342509	8.25278758291242	8.34648842396567	8.46447011550768	8.401113241522	1.099	0	0
PSIP1	ENSG00000164985	PC4 and SFRS1 interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:9527]	0	PF00855|PF11467	PWWP|LEDGF	PWWP domain|Lens epithelium-derived growth factor (LEDGF)	6.90569264821429	6.82728992037037	1.5443482	0.051120996	1.20211465	5.08241306765046	5.03326881214877	6.78560874484525	5.28746121333459	4.90305273556553	5.38788291465412	4.77887088635733	5.09440956633755	3.71209736584102	4.07297865384074	3.25299828662486	9.69226840154146	8.86322311329676	9.01136678699046	8.8797723513434	9.00905283682128	9.25855240359214	9.06562044908391	0.266	0	0
PSMA1	ENSG00000129084	proteasome subunit alpha 1 [Source:HGNC Symbol;Acc:HGNC:9530]	0	PF10584|PF00227	Proteasome_A_N|Proteasome	Proteasome subunit A N-terminal signature|Proteasome subunit	6.39204232142857	5.64976426407407	1.09398949666667	4.355338	0.23726921	4.86377494893299	5.11897013391364	5.91869391932615	5.50971484130399	4.8710353552274	5.3700212596779	6.26047925049378	2.2889400802077	2.0282303116391	2.09454836297034	1.38506298275758	8.67214299607032	8.34645771258824	8.28124659342509	8.25278758291242	8.34648842396567	8.46447011550768	8.401113241522	0.284	0	0
PSMA6	ENSG00000100902	proteasome subunit alpha 6 [Source:HGNC Symbol;Acc:HGNC:9535]	0	PF00227|PF10584	Proteasome|Proteasome_A_N	Proteasome subunit|Proteasome subunit A N-terminal signature	4.49673459107143	2.09237433944444	0.15316504	0.012024866	0.148080127	5.41198884131948	5.54821773769051	6.20372679835695	5.9712446379579	5.31271599223503	5.88227132411007	6.59180655661216	1.18503050133273	0.886475402196205	1.08840739458141	0.690271029385048	9.37876840324435	9.38668321351462	9.42877775219429	9.42022587652736	9.38886851244327	9.42674597136596	9.43127794882105	0.231	0	0
PSPC1	ENSG00000121390	paraspeckle component 1 [Source:HGNC Symbol;Acc:HGNC:20320]	1	PF00076|PF08075	RRM_1|NOPS	RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain)|NOPS (NUC059) domain	6.79986323928571	6.21349235	1.84345713333333	0.90695727	2.68764945	3.7266241688997	3.82128673107485	5.23120197665604	4.24367669652447	3.80745796802321	4.20857968576089	4.67107253491079	3.12917043128645	2.04216181542239	2.67824625015116	2.13275888139006	9.48014518887213	8.6000257045592	8.75033978396098	8.69843993831055	8.75396844785943	9.1050690609655	8.95603372390705	0.277	0	0
PTBP1	ENSG00000011304	polypyrimidine tract binding protein 1 [Source:HGNC Symbol;Acc:HGNC:9583]	1	PF13893|PF00076	RRM_5|RRM_1	RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain)	0.262190160267143	0.0502002829740741	0.00291666666666667	0	0	4.09409246893052	4.3091689099428	5.76455316772737	4.13158948432813	4.1263038693394	4.48200280706469	7.11656229855909	4.68402706872965	4.39364934166476	4.08475802260914	1.1899684232347	9.26984081043201	9.07612001552883	9.02560851669463	8.63637648018257	8.88343520236072	9.03128281076021	8.83532220315156	0.176	0	0
PTBP2	ENSG00000117569	polypyrimidine tract binding protein 2 [Source:HGNC Symbol;Acc:HGNC:17662]	1	PF00076|PF13893	RRM_1|RRM_5	RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain)	6.85394727321429	6.33916082037037	3.10583713333333	0.6404982	8.6398375	2.51754530708815	2.51924498177782	3.45306448471034	2.54898153990065	2.62520267877591	2.89336415247864	2.90616906769106	2.05856575136588	1.54763492123375	1.87181362618711	2.15576195867905	9.53873980310765	8.39363797387917	8.30257323080627	8.34231396620323	8.40506556777865	8.85488150748596	8.49508754967598	0.222	0	1
PTBP3	ENSG00000119314	polypyrimidine tract binding protein 3 [Source:HGNC Symbol;Acc:HGNC:10253]	1	PF00076|PF13893	RRM_1|RRM_5	RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain)	3.64344244089286	1.56064543796296	0.103185784333333	0.5931495	0.0663263865	2.20632126954128	2.41217316227701	3.55939575270366	2.38959709702777	2.10026453130236	2.83235940979401	4.3286354377786	3.44449336800195	2.76714272388774	2.48411699365061	2.22014384291529	8.67214299607032	8.34645771258824	8.28124659342509	8.25278758291242	8.34648842396567	8.46447011550768	8.401113241522	0.369	0	0
PTCD1	ENSG00000106246	pentatricopeptide repeat domain 1 [Source:HGNC Symbol;Acc:HGNC:22198]	0	PF13812|PF17177	PPR_3	Pentatricopeptide repeat domain	0	0	0	0	0	1.81912451608401	2.06574462512514	3.39440918742459	2.55441448991105	1.85194288663536	2.18013194431157	3.17994411225566	0.585515409119008	0.416832108307241	0.499962482032286	0.259808895807925	8.67214299607032	8.34645771258824	8.28124659342509	8.25278758291242	8.34648842396567	8.46447011550768	8.401113241522	1.148	0	0
PTCD2	ENSG00000049883	pentatricopeptide repeat domain 2 [Source:HGNC Symbol;Acc:HGNC:25734]	0	PF10037	MRP-S27	Mitochondrial 28S ribosomal protein S27	0.2118382184	0.00869847081666667	0	0	0	1.26645074713698	1.45666949404793	2.27524996020115	1.61650355898444	1.30942651235716	1.53535128138192	1.82197954738265	0.666082170470557	0.496791620063138	0.506198356294499	0.526627974210395	8.67214299607032	8.34645771258824	8.28124659342509	8.25278758291242	8.34648842396567	8.46447011550768	8.401113241522	1.315	0	0
PTCD3	ENSG00000132300	pentatricopeptide repeat domain 3 [Source:HGNC Symbol;Acc:HGNC:24717]	0	PF13041|PF13812	PPR_2|PPR_3	PPR repeat family|Pentatricopeptide repeat domain	6.25976019285714	5.58340325555556	1.47537136666667	0.08907473	1.4353873	3.61752182935356	3.88792488091082	4.92695061924145	4.1026077453253	3.60137561781212	3.97510737596857	4.4935640794622	2.83606729908635	2.37832580747927	2.34641253622343	1.54708803485034	7.51431127498217	7.91365321361571	7.75945090753226	7.48103840047728	7.66077268265795	7.58535050672867	7.74294331360434	1.081	0	0
