Gene name	Ensembl ID	Gene description	Canonical RBD	Pfam ID	Protein Domains	Pfam Description	Excitatory Expression	Inhibitory Expression	Astrocyte Expression	Microglia Expression	Oligodendrocyte Expression	Amygdala expression	Basal ganglia expression	Cerebellum expression	Cortex expression	Hippocampus expression	Hypothalamus expression	Non-brain expression	Accelerated dorsal expression (D2)	NPC expression (D15)	Neural rosette expression (D21)	Neuron expression (D77)	CBC protein expression	MD protein expression	STR protein expression	AMY protein expression	HIP protein expression	V1C protein expression	DFC protein expression	LOEUF	Synapse localization	Autism susceptibility
MRPL1	ENSG00000169288	mitochondrial ribosomal protein L1 [Source:HGNC Symbol;Acc:HGNC:14275]	0	PF00687	Ribosomal_L1	Ribosomal protein L1p/L10e family	4.16971903571429	2.00511045111111	0.33333725	0.08259787	0.352401655	3.46609196429254	3.55689531906081	4.08206812039584	3.86301665436021	3.43011128256505	3.82590771214739	4.21614440785049	2.5171529721952	1.95386286679791	2.2431612673522	2.0175962144872	7.38262959853401	7.86497949160068	7.86596047008099	7.58519332567043	7.69299320491504	7.76077227222936	7.78194313308022	1.039	0	0
MRPL10	ENSG00000159111	mitochondrial ribosomal protein L10 [Source:HGNC Symbol;Acc:HGNC:14055]	0	PF00466	Ribosomal_L10	Ribosomal protein L10	0.0437839806767857	0.021116463962963	0	0	0	4.52044110716189	4.59519928753422	5.77716324282686	5.10150300916717	4.54371239516492	4.67736165384446	5.27792897192881	3.3120852819822	2.9152395296815	2.58989286010623	1.64542500069501	7.49306495670007	7.54963374096063	7.27224822313191	7.31831281991076	7.40710409125148	7.47913302213108	7.53103153075308	0.86	0	0
MRPL11	ENSG00000174547	mitochondrial ribosomal protein L11 [Source:HGNC Symbol;Acc:HGNC:14042]	1	PF00298|PF03946	Ribosomal_L11|Ribosomal_L11_N	Ribosomal protein L11, RNA binding domain|Ribosomal protein L11, N-terminal domain	0.0278819439464286	0.0012962962962963	0	0	0	3.09248823555412	3.28341362903173	4.27345994129149	3.51475349843975	2.99906735693707	3.36667751065269	4.6624960606253	3.76912995685346	3.02932634960337	3.05519367996108	1.16144968733296	7.22644370333019	7.16144291907325	7.16253910309269	7.16304813255012	7.16253910309269	7.24505125035374	7.16253910309269	1.875	0	0
MRPL12	ENSG00000262814	mitochondrial ribosomal protein L12 [Source:HGNC Symbol;Acc:HGNC:10378]	0	PF16320|PF00542	Ribosomal_L12_N|Ribosomal_L12	Ribosomal protein L7/L12 dimerisation domain|Ribosomal protein L7/L12 C-terminal domain	0.08485589075	0.0239072344092593	0	0	0	5.55884006710687	5.76127729383158	5.93042274844588	5.93683107055381	5.5981478079632	5.80589603218517	6.14914553250022	1.76930494462748	1.5402919644232	1.78778687161018	0.654069105312784	8.57400810065684	8.44042402969291	8.41484941013355	8.36825548900657	8.4508720967658	8.4766429843374	8.44323291274071	1.203	0	0
MRPL13	ENSG00000172172	mitochondrial ribosomal protein L13 [Source:HGNC Symbol;Acc:HGNC:14278]	0	PF00572	Ribosomal_L13	Ribosomal protein L13	1.12068242830357	0.25740276636	0	0	0	3.35826543441924	3.63190749664756	3.89399798266951	3.53326431307179	3.17302346612296	3.73683213870251	4.26335747323519	2.53922854625543	1.78920278974698	1.92383117422999	1.11887062594057	7.66770508660729	8.06426696227886	7.82411768918638	7.53521803615234	7.67189359757609	7.91269364392418	7.98604938572256	1.518	0	0
MRPL14	ENSG00000180992	mitochondrial ribosomal protein L14 [Source:HGNC Symbol;Acc:HGNC:14279]	0	PF00238	Ribosomal_L14	Ribosomal protein L14p/L23e	0.0830000976982143	0.00059256187037037	0	0	0	4.58151997356402	4.52733937655428	4.65485939627402	4.7261936316047	4.42453919933664	4.52425804527307	5.45093078956363	4.06927495948179	3.66812188189239	3.64528923821486	2.19964134093092	8.57400810065684	8.44042402969291	8.41484941013355	8.36825548900657	8.4508720967658	8.4766429843374	8.44323291274071	1.784	0	0
MRPL15	ENSG00000137547	mitochondrial ribosomal protein L15 [Source:HGNC Symbol;Acc:HGNC:14054]	0	PF00828	Ribosomal_L18e	Ribosomal protein L18e/L15	0.406410215632143	0.178195004581481	0	0	0	4.68697107716928	5.05942450316481	5.21613082381838	5.37673837728486	4.65036247819991	5.29215963689575	5.42532837666658	4.08388912576956	2.72599512197169	3.25214059209743	2.5175931595879	7.51282418663669	8.05848503201395	7.44240594929702	7.37009717354057	7.56636940260425	7.85097503569044	7.66057007329305	1.382	0	0
MRPL16	ENSG00000166902	mitochondrial ribosomal protein L16 [Source:HGNC Symbol;Acc:HGNC:14476]	0	PF00252	Ribosomal_L16	Ribosomal protein L16p/L10e	0.207323216535714	0.056317045862963	0	0	0	4.91962611390861	5.01370789903988	5.58231061560661	5.31808902939553	4.80312368781632	4.87752832024706	5.72332100507062	3.24011028268413	2.01393010827236	2.2645532462241	1.17465079673009	8.57400810065684	8.44042402969291	8.41484941013355	8.36825548900657	8.4508720967658	8.4766429843374	8.44323291274071	1.414	0	0
MRPL17	ENSG00000158042	mitochondrial ribosomal protein L17 [Source:HGNC Symbol;Acc:HGNC:14053]	0	PF01196	Ribosomal_L17	Ribosomal protein L17	0.0728774812857143	0	0	0	0	3.83240397186556	4.03733829030372	4.26651671275451	4.21778907075549	3.75060650483559	4.43489505984554	4.78096094997258	3.2259363925805	2.70590578026808	2.84924413601121	2.13149263873219	6.87440468508036	6.89554774544457	6.93324726011244	6.84252685434775	6.9178619987392	6.84719719132326	6.84719719132326	1.323	0	0
MRPL18	ENSG00000112110	mitochondrial ribosomal protein L18 [Source:HGNC Symbol;Acc:HGNC:14477]	0	PF00861	Ribosomal_L18p	Ribosomal L18p/L5e family	0.721194043576786	0.265340455685185	0	0	0	5.37913573128663	5.44428772651226	5.60949051869201	5.57471612755592	5.41858127144672	5.58960470989852	5.807746457577	3.78714446945981	2.88502187919546	3.2499429895998	2.71094068352447	8.57400810065684	8.44042402969291	8.41484941013355	8.36825548900657	8.4508720967658	8.4766429843374	8.44323291274071	1.306	0	0
MRPL19	ENSG00000115364	mitochondrial ribosomal protein L19 [Source:HGNC Symbol;Acc:HGNC:14052]	0	PF01245	Ribosomal_L19	Ribosomal protein L19	1.26599184214286	0.776870040648148	0	0	0	3.150416699712	3.32794168142288	3.39658560220042	3.24583941043412	3.16928526482209	3.31032994026848	3.57584477086223	2.59191478121557	2.20318822620186	2.15257243285782	1.15956854246601	7.89005036870044	8.21605092905623	8.06045196079928	7.87018482748389	7.88279026695528	8.15736956180625	8.15780447954852	0.738	0	0
MRPL2	ENSG00000112651	mitochondrial ribosomal protein L2 [Source:HGNC Symbol;Acc:HGNC:14056]	1	PF03947|PF00181	Ribosomal_L2_C|Ribosomal_L2	Ribosomal Proteins L2, C-terminal domain|Ribosomal Proteins L2, RNA binding domain	0.282189111571429	0.0578894021296296	0	0	0	3.98406977723514	4.24063870841541	5.0604019593784	4.72082566608984	3.97366637421425	4.40899711150803	4.97771037779673	2.29894725338818	1.92919789643014	1.96075017846694	1.21973929426407	8.57400810065684	8.44042402969291	8.41484941013355	8.36825548900657	8.4508720967658	8.4766429843374	8.44323291274071	1.147	0	0
MRPL20	ENSG00000242485	mitochondrial ribosomal protein L20 [Source:HGNC Symbol;Acc:HGNC:14478]	0	PF00453	Ribosomal_L20	Ribosomal protein L20	1.48518201125	0.669900506037037	0.316554389333333	0	0	5.56813853913859	5.66183794165841	5.95997412081128	5.82060787699896	5.40879676290033	5.83968754531922	6.16371206147954	3.30822716690166	2.28041242557644	2.87564211638426	2.01354607164911	8.57400810065684	8.44042402969291	8.41484941013355	8.36825548900657	8.4508720967658	8.4766429843374	8.44323291274071	1.817	0	0
MRPL21	ENSG00000197345	mitochondrial ribosomal protein L21 [Source:HGNC Symbol;Acc:HGNC:14479]	0	PF00829	Ribosomal_L21p	Ribosomal prokaryotic L21 protein	0.708619951910714	0.209044076631481	0	0	0	4.07948051706992	4.10949011194836	5.03666377079283	4.38566571490633	4.03072451188776	4.38461627121006	4.64926480132242	2.55702954411946	1.90456605709273	2.17233169248953	1.5605658447562	8.1855378089639	8.1748863997574	7.93296767167611	7.74679741912174	8.04979227176197	8.15291009247947	8.17159670165439	1.873	0	0
MRPL22	ENSG00000082515	mitochondrial ribosomal protein L22 [Source:HGNC Symbol;Acc:HGNC:14480]	0	PF00237	Ribosomal_L22	Ribosomal protein L22p/L17e	0.894077685892857	0.204436549751852	0	0	0	2.70812542067784	2.87624385231297	3.42249809845518	2.8383043748872	2.68479405671155	2.98139603197215	3.64279397528173	1.47790451744241	1.1523346549692	1.28561319873813	0.759708866315257	8.57400810065684	8.44042402969291	8.41484941013355	8.36825548900657	8.4508720967658	8.4766429843374	8.44323291274071	1.196	0	0
MRPL23	ENSG00000214026	mitochondrial ribosomal protein L23 [Source:HGNC Symbol;Acc:HGNC:10322]	0	PF00276	Ribosomal_L23	Ribosomal protein L23	0.308392824832143	0.0247895726222222	0	0	0	3.89216756089081	3.99478335249464	4.03750961636664	4.04565264956989	3.87510179767468	4.24276254246097	4.79907694184826	0.841061682616776	0.965707423763709	0.930257589847039	0.314837420376957	8.57400810065684	8.44042402969291	8.41484941013355	8.36825548900657	8.4508720967658	8.4766429843374	8.44323291274071	1.931	0	0
MRPL24	ENSG00000143314	mitochondrial ribosomal protein L24 [Source:HGNC Symbol;Acc:HGNC:14037]	0	PF17136|PF00467	KOW	KOW motif	0.192398634496429	0.016276909	0	0	0	4.97586401378097	5.16093228586384	4.88076142880792	4.99666442310684	4.84220952447649	4.92040287988667	5.63478782168721	2.33094876845471	1.99176265693588	2.50341181102703	2.01440930169212	8.57400810065684	8.44042402969291	8.41484941013355	8.36825548900657	8.4508720967658	8.4766429843374	8.44323291274071	1.354	0	0
MRPL27	ENSG00000108826	mitochondrial ribosomal protein L27 [Source:HGNC Symbol;Acc:HGNC:14483]	0	PF01016	Ribosomal_L27	Ribosomal L27 protein	1.37580641446429	0.689438470481481	0	0	0	4.14575896108763	4.3590502217459	4.82454639212996	4.47281266619239	4.1350012300137	4.47066700762489	4.55228483994351	2.75980693370464	1.9619541910544	2.53828942891566	1.78884946121365	8.57400810065684	8.44042402969291	8.41484941013355	8.36825548900657	8.4508720967658	8.4766429843374	8.44323291274071	0.78	0	0
MRPL28	ENSG00000086504	mitochondrial ribosomal protein L28 [Source:HGNC Symbol;Acc:HGNC:14484]	0	PF00830	Ribosomal_L28	Ribosomal L28 family	0.284154920892857	0.0376074435925926	0	0	0	5.76114163506791	6.02740068844473	6.21023299009585	6.34091471069447	5.87030059837888	5.78558978330448	6.01647403390102	3.3552001428928	2.85260800017456	3.10381921816823	2.39314264377508	8.57400810065684	8.44042402969291	8.41484941013355	8.36825548900657	8.4508720967658	8.4766429843374	8.44323291274071	1.469	0	0
MRPL3	ENSG00000114686	mitochondrial ribosomal protein L3 [Source:HGNC Symbol;Acc:HGNC:10379]	0	PF00297	Ribosomal_L3	Ribosomal protein L3	3.59441520357143	1.00494903137037	0	0	0	4.69688965336417	4.87085786436376	5.31679560534308	4.91798065800362	4.62171197714902	5.1449029194746	5.77908633436627	4.66458082323677	3.75769901645807	3.95541638082148	2.7135889793309	7.55373496530795	7.82695542432937	7.69593211023249	7.73800551440305	7.6389283415548	7.88919717907105	7.79596703846403	1.38	0	0
MRPL30	ENSG00000185414	mitochondrial ribosomal protein L30 [Source:HGNC Symbol;Acc:HGNC:14036]	0	PF00327	Ribosomal_L30	Ribosomal protein L30p/L7e	1.72405391232143	0.643709327407407	0	0	0	3.61849709572691	3.60887428074004	4.40857940413314	3.90385775041946	3.43494308440241	3.95100022826112	4.31318053715333	2.93844065348637	2.67418126018667	2.70490817880421	1.92424816353814	8.57400810065684	8.44042402969291	8.41484941013355	8.36825548900657	8.4508720967658	8.4766429843374	8.44323291274071	1.063	0	0
MRPL32	ENSG00000106591	mitochondrial ribosomal protein L32 [Source:HGNC Symbol;Acc:HGNC:14035]	0	PF01783	Ribosomal_L32p	Ribosomal L32p protein family	3.12188120241071	1.05763510418519	0	0	0	3.20950015497964	3.59066189596526	4.44360996648798	3.84306931156681	3.31415269388222	3.87800921042007	4.73241574121636	3.06617249309995	2.1356502648137	2.182463610547	1.73743687444671	8.57400810065684	8.44042402969291	8.41484941013355	8.36825548900657	8.4508720967658	8.4766429843374	8.44323291274071	1.448	0	0
MRPL33	ENSG00000243147	mitochondrial ribosomal protein L33 [Source:HGNC Symbol;Acc:HGNC:14487]	0	PF00471	Ribosomal_L33	Ribosomal protein L33	3.66226636607143	2.94996547222222	0.00779925716666667	0	0.0180789475	4.95075300573401	5.21159826666217	5.8985010225188	5.56769450382878	4.87322753819878	5.23923763135797	6.37924665556589	3.14809862380765	3.20402411073776	3.57086756779055	2.39238419879363	8.57400810065684	8.44042402969291	8.41484941013355	8.36825548900657	8.4508720967658	8.4766429843374	8.44323291274071	1.009	0	0
MRPL34	ENSG00000130312	mitochondrial ribosomal protein L34 [Source:HGNC Symbol;Acc:HGNC:14488]	0	PF00468	Ribosomal_L34	Ribosomal protein L34	1.22114188758929	0.5626419774	0	0	0	5.04551723549121	5.43125521948839	5.67054295328024	5.33003844854055	4.95917663672489	5.36192974137481	5.66207159401824	2.63420790165529	2.15065894746336	2.28469049402717	1.68865418306865	8.57400810065684	8.44042402969291	8.41484941013355	8.36825548900657	8.4508720967658	8.4766429843374	8.44323291274071	1.951	0	0
MRPL35	ENSG00000132313	mitochondrial ribosomal protein L35 [Source:HGNC Symbol;Acc:HGNC:14489]	0	PF01632	Ribosomal_L35p	Ribosomal protein L35	0.491022257875	0.159018060796296	0	0	0	4.07627689033739	4.34818991974131	5.02619807325948	4.51009477618153	3.91046405005566	4.20349091937891	4.36281351363367	2.66175447372207	2.24293015861209	2.47591014572959	2.08413194869492	8.57400810065684	8.44042402969291	8.41484941013355	8.36825548900657	8.4508720967658	8.4766429843374	8.44323291274071	1.293	0	0
MRPL36	ENSG00000171421	mitochondrial ribosomal protein L36 [Source:HGNC Symbol;Acc:HGNC:14490]	0	PF00444	Ribosomal_L36	Ribosomal protein L36	0.594740017391071	0.0849712636481482	0	0	0	3.63502299281779	3.90754927595662	4.14300150624249	4.02851611096289	3.67813952985774	4.01790409683743	4.58562358446144	2.66325270739338	2.02585487736023	2.22073618478831	1.81891550194762	8.57400810065684	8.44042402969291	8.41484941013355	8.36825548900657	8.4508720967658	8.4766429843374	8.44323291274071	0.656212345679012	0	0
MRPL37	ENSG00000116221	mitochondrial ribosomal protein L37 [Source:HGNC Symbol;Acc:HGNC:14034]	0	PF07147	PDCD9	Mitochondrial 28S ribosomal protein S30 (PDCD9)	0.688446651428571	0.44065573	0.0278485905	0	0.0173947365	4.21981903892505	4.35971091226628	5.4699722359217	5.07284325628077	4.24741868389342	4.42616409804839	5.48056888338413	3.89280125421649	3.27118164272905	3.32996101072293	1.94735229448909	8.05089483286868	8.30958912245515	8.24406828407552	7.90278028605796	8.05620257271967	8.26866993516126	8.47905624336706	1.116	0	0
MRPL38	ENSG00000204316	mitochondrial ribosomal protein L38 [Source:HGNC Symbol;Acc:HGNC:14033]	0	PF01161	PBP	Phosphatidylethanolamine-binding protein	0.700705701339286	0.359933855490741	0	0	0	4.65934234088157	4.83333034860328	5.99740419636191	5.29596541220323	4.69937950269576	5.00223444606469	5.69892409250538	0.482376611263377	0.360419184909252	0.431652590913203	0.434832153362997	7.8834602497631	8.22345575386856	7.86174642951801	7.59484316904143	7.86640061862597	8.01376456101941	7.77211521002402	1.099	0	0
MRPL39	ENSG00000154719	mitochondrial ribosomal protein L39 [Source:HGNC Symbol;Acc:HGNC:14027]	0	NA	NA	NA	1.238453287	0.407749245340741	0	0	0.01744737	3.81608765860021	4.00171668702049	4.92718535782637	4.17349525782811	3.81844157576416	4.22042282925322	5.0089305365995	3.94389393008192	3.09244559839059	3.19104656180705	2.21170332769615	6.99879696722172	7.12171057248581	7.17417728759752	6.99602832195457	7.13921431971487	7.26036808348078	6.99879696722172	0.903	0	0
MRPL4	ENSG00000105364	mitochondrial ribosomal protein L4 [Source:HGNC Symbol;Acc:HGNC:14276]	0	PF00573	Ribosomal_L4	Ribosomal protein L4/L1 family	0.963478959160714	0.409471185777778	0	0	0	3.9547546649217	4.20837288943717	5.41395619998823	4.97908330970005	3.99561114485997	4.29862166126146	5.08925660801282	2.00257704776882	1.59941732467898	1.69493867007695	0.954183105561181	7.57059470158527	8.09092892589369	7.87350354644785	7.73851072033171	7.9292615525414	7.91248722534865	7.96971790379637	1.441	0	0
MRPL40	ENSG00000185608	mitochondrial ribosomal protein L40 [Source:HGNC Symbol;Acc:HGNC:14491]	0	PF09812	MRP-L28	Mitochondrial ribosomal protein L28	0.132216955714286	0.0704433821666667	0.0720572456666667	0	0.020151554	4.12210115924935	4.40860997218862	4.52791170394809	4.36915236490487	4.01865197628786	4.51942238791816	4.73258397446093	1.89345760059946	1.49995712090772	1.65109624729342	1.56608487244169	8.57400810065684	8.44042402969291	8.41484941013355	8.36825548900657	8.4508720967658	8.4766429843374	8.44323291274071	0.794	0	0
MRPL41	ENSG00000182154	mitochondrial ribosomal protein L41 [Source:HGNC Symbol;Acc:HGNC:14492]	0	PF09809	MRP-L27	Mitochondrial ribosomal protein L27	3.18244007142857	2.70408164	1.07227109	0	0.0106578945	7.29631973906245	7.38588827834733	6.87146789774775	7.65018294160394	7.10918292813546	7.04977232958597	6.49957485813831	2.71300930696749	2.68037924225181	2.61498513963095	1.67145878869231	7.61338749161805	8.21312109951668	7.84531801627361	7.78191929377664	8.05198201809624	8.16140983307019	7.90711470181986	1.171	0	0
MRPL42	ENSG00000198015	mitochondrial ribosomal protein L42 [Source:HGNC Symbol;Acc:HGNC:14493]	0	PF10210	MRP-S32	Mitochondrial 28S ribosomal protein S32	1.01870140694643	0.798664470277778	0	0	0.005947368	1.98635632115685	2.09986745525689	3.04197886342146	2.24247141516247	2.08519348018534	2.50838808408686	2.65288798438688	2.16201179233709	2.0457046984021	1.91431532715771	1.7744048136623	8.57400810065684	8.44042402969291	8.41484941013355	8.36825548900657	8.4508720967658	8.4766429843374	8.44323291274071	1.175	0	0
MRPL43	ENSG00000055950	mitochondrial ribosomal protein L43 [Source:HGNC Symbol;Acc:HGNC:14517]	0	PF05047	L51_S25_CI-B8	Mitochondrial ribosomal protein L51 / S25 / CI-B8 domain	0.0993489765625	0.163135811833333	0	0	0	4.57023825142506	4.67860718091286	5.59949484627192	4.68383117440132	4.51488602339324	4.72739227706457	5.48166060342158	2.20037139097703	2.17286440361866	2.2859820288939	1.48744760422074	8.57400810065684	8.44042402969291	8.41484941013355	8.36825548900657	8.4508720967658	8.4766429843374	8.44323291274071	1.477	0	0
MRPL44	ENSG00000135900	mitochondrial ribosomal protein L44 [Source:HGNC Symbol;Acc:HGNC:16650]	0	NA	NA	NA	0.0299844000625	0.0156721317166667	0	0	0	3.73312652867438	3.87946072253802	4.72370599060096	4.20750245925879	3.64952349150802	4.24220614857088	4.7066244821333	3.71739866215887	3.20283255495518	3.19467564520339	2.61517194219834	7.62410629205505	7.81320998548216	7.37832007731412	7.50223532546734	7.32592654284204	7.82642502322759	7.80404578664231	1.644	0	0
MRPL45	ENSG00000277936|ENSG00000278845	mitochondrial ribosomal protein L45 [Source:HGNC Symbol;Acc:HGNC:16651]	0	PF04280	Tim44	Tim44-like domain	0.457726500892857	0.328954777055556	0.137266009333333	0	0.119096015	3.96456498078504	4.09252037153666	5.08164001560195	4.5214842343004	3.84574093261458	4.13574827040367	5.29587727594653	3.6972203062354	3.0291342415607	3.09423614239581	1.67125981953415	8.57400810065684	8.44042402969291	8.41484941013355	8.36825548900657	8.4508720967658	8.4766429843374	8.44323291274071	0.656212345679012	0	0
MRPL46	ENSG00000259494	mitochondrial ribosomal protein L46 [Source:HGNC Symbol;Acc:HGNC:1192]	0	PF11788	MRP-L46	39S mitochondrial ribosomal protein L46	0.0478837280517857	0.0148176144203704	0	0	0	3.37890414936589	3.55117760596945	4.53775576745697	4.03543916256154	3.19321820994238	3.76260394917006	4.35710857165989	0.77395097135752	0.600921377632172	0.649571109095765	0.52322296044369	7.22866192069838	7.0508246492538	6.86142223802561	7.08512700462271	6.59500107317451	6.81824867959221	7.07861975633553	1.316	0	0
MRPL47	ENSG00000136522	mitochondrial ribosomal protein L47 [Source:HGNC Symbol;Acc:HGNC:16652]	0	PF06984	MRP-L47	Mitochondrial 39-S ribosomal protein L47 (MRP-L47)	0.315579608880357	0.0797956700074074	0	0	0	4.51213205243474	4.6026023728624	4.82682047639825	4.776698845491	4.50706518139818	4.92585704030973	5.02293146373831	4.15200311123026	3.48355990615281	3.73176464400947	2.68582214498702	7.83269427844557	8.15451274022319	8.12954863221366	7.45100481246296	7.95321636570408	8.04935701584227	7.7779127848483	0.892	0	0
MRPL48	ENSG00000175581	mitochondrial ribosomal protein L48 [Source:HGNC Symbol;Acc:HGNC:16653]	0	PF00338	Ribosomal_S10	Ribosomal protein S10p/S20e	2.22271812142857	1.54024115722222	0.555588093333333	0.12279359	1.0411676	2.94114951601034	3.18037465714755	4.09343763652716	3.12799308327502	3.09210762342544	3.25828825596743	3.11734596131767	1.44588134034593	1.50444053250721	1.60106431869283	0.98794202237967	7.7207108625205	7.94650317886685	7.65495932103548	7.76837830950242	7.71805903555961	7.87654287145817	7.71902425140558	0.874	0	0
MRPL49	ENSG00000149792	mitochondrial ribosomal protein L49 [Source:HGNC Symbol;Acc:HGNC:1176]	0	PF05046	Img2	Mitochondrial large subunit ribosomal protein (Img2)	0.00129761903571429	0	0	0	0	4.40941130345333	4.55297028389273	5.26961108146903	5.06144356188275	4.32752929131881	4.86212403252205	5.89119314043396	3.37209265314009	2.73234499481926	3.07836863000362	2.29144654670241	7.74903147657742	7.8547469676325	7.88737751160222	7.6545131617782	7.68197716526029	7.68902672935359	7.67429491955466	1.497	0	0
MRPL50	ENSG00000136897	mitochondrial ribosomal protein L50 [Source:HGNC Symbol;Acc:HGNC:16654]	0	PF10501	Ribosomal_L50	Ribosomal subunit 39S	0.816749597023214	0.293161507574074	0	0	0	3.27274734175514	3.51404081031782	4.42136133345389	3.54596836910529	3.20979333369798	3.56860371720734	3.72399534471519	3.07128619167906	2.49405560422724	2.66968343897174	1.93371624347596	7.77000772944945	8.04294109841075	8.07342972337451	7.97186948683052	7.92341290716718	7.99906917573668	8.06429286776513	1.647	0	0
MRPL51	ENSG00000111639	mitochondrial ribosomal protein L51 [Source:HGNC Symbol;Acc:HGNC:14044]	0	PF10244	MRP-L51	Mitochondrial ribosomal subunit	2.14648208	0.868467138148148	0	0	0	6.22875713419426	6.29543192189913	5.88029859996424	6.36377557847967	6.06397312213884	6.44706999799963	6.67030217007853	4.97202863759389	4.38900815860488	4.70176499422586	2.84147049650003	8.57400810065684	8.44042402969291	8.41484941013355	8.36825548900657	8.4508720967658	8.4766429843374	8.44323291274071	1.256	0	0
MRPL52	ENSG00000172590	mitochondrial ribosomal protein L52 [Source:HGNC Symbol;Acc:HGNC:16655]	0	NA	NA	NA	0.370815529471429	0.184182491931481	0	0	0	4.87722890968959	5.06116486643993	5.42688866925497	4.98895729629791	4.82845895159877	5.3445906315042	5.4737901579992	2.82375254196997	2.34423088820923	2.40744167145955	1.73125139050291	8.57400810065684	8.44042402969291	8.41484941013355	8.36825548900657	8.4508720967658	8.4766429843374	8.44323291274071	1.702	0	0
MRPL53	ENSG00000204822	mitochondrial ribosomal protein L53 [Source:HGNC Symbol;Acc:HGNC:16684]	0	PF10780	MRP_L53	39S ribosomal protein L53/MRP-L53	0.108868827385714	0.00481007381481482	0	0	0	1.73709398831139	1.88901009236477	4.0377292354067	2.22145023998565	1.83926225071142	2.0679243367121	2.7972745074754	0.527841119444376	0.448548204003371	0.567753955939432	0.373581116970114	7.38283326499598	7.67292546785125	7.54112158193617	7.37904327292813	7.43594960284798	7.55275303711193	7.71368140439373	1.221	0	0
MRPL54	ENSG00000183617	mitochondrial ribosomal protein L54 [Source:HGNC Symbol;Acc:HGNC:16685]	0	PF08561	NA	NA	0.0283026963560714	0	0	0	0	4.72261902946773	4.86214883503207	5.25769332223991	4.89162818749754	4.6718990866336	4.92015035768987	5.51951045378566	3.29327542614992	2.78547287108182	3.0026201284103	2.01553947552773	8.57400810065684	8.44042402969291	8.41484941013355	8.36825548900657	8.4508720967658	8.4766429843374	8.44323291274071	1.436	0	0
MRPL55	ENSG00000162910	mitochondrial ribosomal protein L55 [Source:HGNC Symbol;Acc:HGNC:16686]	0	PF09776	Mitoc_L55	Mitochondrial ribosomal protein L55	1.37154355875	0.333821155777778	0	0	0	4.65538045323019	4.69979035925598	5.07596255183512	5.13823288400472	4.64181766483945	4.86980726304343	5.24646509461746	2.40759035462382	2.21394533128372	2.3719308288367	1.7526243938253	8.57400810065684	8.44042402969291	8.41484941013355	8.36825548900657	8.4508720967658	8.4766429843374	8.44323291274071	1.12	0	0
MRPL57	ENSG00000173141	mitochondrial ribosomal protein L57 [Source:HGNC Symbol;Acc:HGNC:14514]	0	PF14978	MRP-63	Mitochondrial ribosome protein 63	1.7044310075	1.22570014518519	0	0	0	4.64451967690319	4.70176527865858	5.03723284876685	4.86811384001884	4.58024198253658	5.13759778767584	4.89998281103861	3.14169666471237	2.48902494749783	2.8364214488803	2.06332579096113	8.48250851637185	9.13977462357637	9.07391316939593	8.75927229059074	8.9398096604634	8.98781762872299	9.06457387757821	1.77	0	0
MRPL58	ENSG00000167862	mitochondrial ribosomal protein L58 [Source:HGNC Symbol;Acc:HGNC:5359]	0	PF00472	RF-1	RF-1 domain	0.0195052371642857	0.00364841893148148	0	0	0	4.05693028838267	4.30799674768703	5.51958436206114	4.38611425725249	4.00169417154207	4.32440739876706	5.04939116984908	3.18931869613154	2.5563525873649	2.6444166393877	1.46758756316469	8.57400810065684	8.44042402969291	8.41484941013355	8.36825548900657	8.4508720967658	8.4766429843374	8.44323291274071	1.419	0	0
MRPL9	ENSG00000143436	mitochondrial ribosomal protein L9 [Source:HGNC Symbol;Acc:HGNC:14277]	0	PF01281	Ribosomal_L9_N	Ribosomal protein L9, N-terminal domain	0.407128334696429	0.0669894381666667	0	0	0	4.68396588191703	4.88901593510017	5.95593464098764	5.35388430856385	4.66642711996582	5.15282834943569	5.89593269325408	3.37902766053947	3.04259238443377	3.24763000491967	2.15111946166964	7.93672620072446	7.96490748511485	7.93306416205102	7.97187068678625	7.92681807340159	8.05571891972647	7.94456379864283	1.052	0	0
MRPS10	ENSG00000048544	mitochondrial ribosomal protein S10 [Source:HGNC Symbol;Acc:HGNC:14502]	0	PF00338	Ribosomal_S10	Ribosomal protein S10p/S20e	0.657051387678571	0.187398851833333	0	0	0	4.15467231355502	4.24597095588172	4.83370983941761	4.53607777407821	4.13214907035099	4.53632027152665	5.1154536347121	3.33041663882361	2.56567276849207	2.84811341067996	2.34392358539033	8.57400810065684	8.44042402969291	8.41484941013355	8.36825548900657	8.4508720967658	8.4766429843374	8.44323291274071	1.73	0	0
MRPS11	ENSG00000181991	mitochondrial ribosomal protein S11 [Source:HGNC Symbol;Acc:HGNC:14050]	0	PF00411	Ribosomal_S11	Ribosomal protein S11	2.46764996705357	0.835541694166667	0	0	0	3.06229789235458	3.13119929153418	3.83020460986797	3.53765638519412	3.06621838124402	3.28805581550379	3.29539096078856	1.5443546843606	1.34557176019803	1.71818946881338	1.23230835546842	8.57400810065684	8.44042402969291	8.41484941013355	8.36825548900657	8.4508720967658	8.4766429843374	8.44323291274071	1.68	0	0
